Job_ID,Order_ID,Job_Status,Start_Time,Estimated_End_Time,Actual_End_Time,Resources_Available,Dependencies,Location,Delay_Flag,Delay_Reason
J1781,O5470,Not_Started,2025-07-29 00:00:00,2025-07-29 10:00:00,,Yes,J1438,Delhi,0,
J1782,O5271,Not_Started,2025-07-20 02:00:00,2025-07-20 13:00:00,,Yes,,Pune,0,
J1783,O5457,Completed,2025-07-22 04:00:00,2025-07-22 14:00:00,2025-07-22 13:08:00,Yes,J1106,Hyderabad,0,
J1784,O5138,Completed,2025-07-22 05:00:00,2025-07-22 13:00:00,2025-07-22 13:19:00,Yes,,Bengaluru,1,Resource shortage
J1785,O5500,In_Progress,2025-07-25 02:00:00,2025-07-25 10:00:00,,Yes,J1457,Mumbai,0,
J1786,O5369,Not_Started,2025-07-27 01:00:00,2025-07-27 07:00:00,,No,,Bengaluru,0,
J1787,O5491,Completed,2025-07-09 02:00:00,2025-07-09 08:00:00,2025-07-09 07:40:00,No,,Hyderabad,0,
J1788,O5093,In_Progress,2025-07-12 05:00:00,2025-07-12 14:00:00,,Yes,,Bengaluru,0,
J1789,O5355,Completed,2025-07-20 05:00:00,2025-07-20 12:00:00,2025-07-20 11:09:00,Yes,,Bengaluru,0,
J1790,O5471,In_Progress,2025-07-13 06:00:00,2025-07-13 16:00:00,,Yes,,Mumbai,0,
J1791,O5273,Completed,2025-07-18 08:00:00,2025-07-18 20:00:00,2025-07-18 20:58:00,Yes,J1732,Bengaluru,1,Traffic
J1792,O5215,Completed,2025-07-19 03:00:00,2025-07-19 14:00:00,2025-07-19 13:55:00,Yes,J1002,Chennai,0,
J1793,O5104,Completed,2025-07-12 08:00:00,2025-07-12 17:00:00,2025-07-12 17:34:00,Yes,J1357,Delhi,1,Resource shortage
J1794,O5184,Completed,2025-07-10 07:00:00,2025-07-10 14:00:00,2025-07-10 13:07:00,Yes,,Mumbai,0,
J1795,O5497,Completed,2025-07-08 03:00:00,2025-07-08 15:00:00,2025-07-08 14:46:00,Yes,J1141,Bengaluru,0,
J1796,O5060,Completed,2025-07-23 02:00:00,2025-07-23 11:00:00,2025-07-23 10:14:00,Yes,J1434,Hyderabad,0,
J1797,O5190,Not_Started,2025-07-23 01:00:00,2025-07-23 12:00:00,,Yes,,Delhi,0,
J1798,O5244,In_Progress,2025-07-28 02:00:00,2025-07-28 08:00:00,,Yes,J1144,Chennai,0,
J1799,O5040,Completed,2025-07-03 00:00:00,2025-07-03 10:00:00,2025-07-03 11:46:00,Yes,,Mumbai,1,Equipment failure
J1800,O5240,In_Progress,2025-07-05 08:00:00,2025-07-05 19:00:00,,Yes,,Hyderabad,0,
J1801,O5240,Completed,2025-07-24 05:00:00,2025-07-24 14:00:00,2025-07-24 16:45:00,Yes,J1159,Bengaluru,1,Resource shortage
J1802,O5030,Completed,2025-07-02 02:00:00,2025-07-02 12:00:00,2025-07-02 12:41:00,Yes,,Hyderabad,1,Resource shortage
J1803,O5216,Not_Started,2025-07-31 07:00:00,2025-07-31 17:00:00,,Yes,,Hyderabad,0,
J1804,O5132,Completed,2025-07-17 04:00:00,2025-07-17 15:00:00,2025-07-17 14:46:00,Yes,,Chennai,0,
J1805,O5080,Completed,2025-07-03 08:00:00,2025-07-03 17:00:00,2025-07-03 17:32:00,Yes,,Pune,1,Equipment failure
J1806,O5028,Completed,2025-07-13 02:00:00,2025-07-13 14:00:00,2025-07-13 13:13:00,No,,Mumbai,0,
J1807,O5309,Completed,2025-07-27 07:00:00,2025-07-27 16:00:00,2025-07-27 15:40:00,Yes,,Delhi,0,
J1808,O5207,Completed,2025-07-06 00:00:00,2025-07-06 12:00:00,2025-07-06 11:37:00,Yes,,Bengaluru,0,
J1809,O5099,Not_Started,2025-07-04 01:00:00,2025-07-04 07:00:00,,Yes,,Pune,0,
J1810,O5398,Not_Started,2025-07-01 03:00:00,2025-07-01 11:00:00,,Yes,J1109,Pune,0,
J1811,O5033,In_Progress,2025-07-20 00:00:00,2025-07-20 12:00:00,,Yes,,Mumbai,0,
J1812,O5096,Completed,2025-07-07 00:00:00,2025-07-07 07:00:00,2025-07-07 06:43:00,Yes,J1583,Chennai,0,
J1813,O5289,Not_Started,2025-07-19 07:00:00,2025-07-19 13:00:00,,Yes,J1095,Delhi,0,
J1814,O5483,Not_Started,2025-07-01 05:00:00,2025-07-01 17:00:00,,Yes,J1407,Pune,0,
J1815,O5256,In_Progress,2025-07-11 06:00:00,2025-07-11 17:00:00,,Yes,,Mumbai,0,
J1816,O5066,In_Progress,2025-07-22 01:00:00,2025-07-22 09:00:00,,No,,Hyderabad,0,
J1817,O5379,Not_Started,2025-07-04 08:00:00,2025-07-04 20:00:00,,Yes,,Chennai,0,
J1818,O5012,Completed,2025-07-26 06:00:00,2025-07-26 15:00:00,2025-07-26 14:23:00,No,,Chennai,0,
J1819,O5019,Not_Started,2025-07-06 02:00:00,2025-07-06 13:00:00,,Yes,,Pune,0,
J1820,O5453,Completed,2025-07-03 03:00:00,2025-07-03 10:00:00,2025-07-03 09:09:00,Yes,,Hyderabad,0,
J1821,O5072,Completed,2025-07-06 08:00:00,2025-07-06 18:00:00,2025-07-06 17:14:00,No,,Hyderabad,0,
J1822,O5267,Completed,2025-07-15 02:00:00,2025-07-15 10:00:00,2025-07-15 09:42:00,Yes,,Pune,0,
J1823,O5438,Completed,2025-07-02 06:00:00,2025-07-02 13:00:00,2025-07-02 13:53:00,Yes,,Bengaluru,1,Power outage
J1824,O5490,Completed,2025-07-19 07:00:00,2025-07-19 13:00:00,2025-07-19 13:03:00,Yes,,Mumbai,1,Equipment failure
J1825,O5158,Not_Started,2025-07-28 01:00:00,2025-07-28 10:00:00,,No,J1321,Chennai,0,
J1826,O5086,Completed,2025-07-06 01:00:00,2025-07-06 09:00:00,2025-07-06 08:24:00,Yes,,Pune,0,
J1827,O5045,Completed,2025-07-06 07:00:00,2025-07-06 15:00:00,2025-07-06 14:30:00,Yes,,Delhi,0,
J1828,O5390,In_Progress,2025-07-21 02:00:00,2025-07-21 08:00:00,,Yes,,Bengaluru,0,
J1829,O5249,Completed,2025-07-12 04:00:00,2025-07-12 13:00:00,2025-07-12 12:34:00,No,,Delhi,0,
J1830,O5469,In_Progress,2025-07-05 07:00:00,2025-07-05 15:00:00,,Yes,,Hyderabad,0,
J1831,O5319,Completed,2025-07-12 01:00:00,2025-07-12 12:00:00,2025-07-12 11:34:00,No,,Pune,0,
J1832,O5134,In_Progress,2025-07-02 00:00:00,2025-07-02 11:00:00,,Yes,,Hyderabad,0,
J1833,O5358,Completed,2025-07-01 02:00:00,2025-07-01 14:00:00,2025-07-01 13:54:00,Yes,J1162,Chennai,0,
J1834,O5291,In_Progress,2025-07-28 01:00:00,2025-07-28 08:00:00,,Yes,,Bengaluru,0,
J1835,O5236,In_Progress,2025-07-03 05:00:00,2025-07-03 14:00:00,,Yes,,Hyderabad,0,
J1836,O5273,Completed,2025-07-04 01:00:00,2025-07-04 08:00:00,2025-07-04 07:14:00,Yes,J1406,Bengaluru,0,
J1837,O5393,In_Progress,2025-07-07 06:00:00,2025-07-07 14:00:00,,Yes,J1350,Bengaluru,0,
J1838,O5309,Not_Started,2025-07-07 07:00:00,2025-07-07 13:00:00,,Yes,J1039,Bengaluru,0,
J1839,O5279,Completed,2025-07-31 07:00:00,2025-07-31 14:00:00,2025-07-31 13:20:00,Yes,J1581,Mumbai,0,
J1840,O5016,Completed,2025-07-25 06:00:00,2025-07-25 12:00:00,2025-07-25 11:01:00,Yes,,Chennai,0,
J1841,O5404,Completed,2025-07-16 03:00:00,2025-07-16 09:00:00,2025-07-16 08:47:00,Yes,,Bengaluru,0,
J1842,O5487,Not_Started,2025-07-14 04:00:00,2025-07-14 12:00:00,,Yes,,Hyderabad,0,
J1843,O5042,Not_Started,2025-07-03 04:00:00,2025-07-03 13:00:00,,Yes,J1729,Mumbai,0,
J1844,O5231,In_Progress,2025-07-17 03:00:00,2025-07-17 14:00:00,,No,,Bengaluru,0,
J1845,O5094,Completed,2025-07-03 06:00:00,2025-07-03 14:00:00,2025-07-03 13:12:00,No,J1203,Delhi,0,
J1846,O5178,Completed,2025-07-16 07:00:00,2025-07-16 17:00:00,2025-07-16 16:16:00,Yes,,Bengaluru,0,
J1847,O5494,Completed,2025-07-14 05:00:00,2025-07-14 16:00:00,2025-07-14 15:24:00,Yes,,Hyderabad,0,
J1848,O5005,In_Progress,2025-07-26 03:00:00,2025-07-26 09:00:00,,Yes,,Chennai,0,
J1849,O5296,Completed,2025-07-05 05:00:00,2025-07-05 16:00:00,2025-07-05 15:08:00,Yes,,Chennai,0,
J1850,O5380,In_Progress,2025-07-24 05:00:00,2025-07-24 11:00:00,,No,J1469,Hyderabad,0,
J1851,O5478,Completed,2025-07-16 05:00:00,2025-07-16 11:00:00,2025-07-16 13:52:00,No,J1739,Mumbai,1,Traffic
J1852,O5001,In_Progress,2025-07-31 02:00:00,2025-07-31 13:00:00,,Yes,,Bengaluru,0,
J1853,O5496,Completed,2025-07-04 00:00:00,2025-07-04 07:00:00,2025-07-04 06:13:00,No,,Chennai,0,
J1854,O5215,In_Progress,2025-07-18 02:00:00,2025-07-18 12:00:00,,No,,Hyderabad,0,
J1855,O5178,Not_Started,2025-07-31 03:00:00,2025-07-31 14:00:00,,Yes,,Mumbai,0,
J1856,O5007,Completed,2025-07-27 05:00:00,2025-07-27 11:00:00,2025-07-27 10:41:00,Yes,,Pune,0,
J1857,O5257,Completed,2025-07-23 07:00:00,2025-07-23 18:00:00,2025-07-23 19:56:00,Yes,,Delhi,1,Traffic
J1858,O5180,Completed,2025-07-14 08:00:00,2025-07-14 20:00:00,2025-07-14 19:39:00,No,J1180,Chennai,0,
J1859,O5234,In_Progress,2025-07-12 02:00:00,2025-07-12 12:00:00,,Yes,,Bengaluru,0,
J1860,O5277,Completed,2025-07-13 04:00:00,2025-07-13 16:00:00,2025-07-13 15:18:00,Yes,,Bengaluru,0,
J1861,O5223,Completed,2025-07-10 01:00:00,2025-07-10 07:00:00,2025-07-10 06:09:00,Yes,,Hyderabad,0,
J1862,O5045,In_Progress,2025-07-01 06:00:00,2025-07-01 12:00:00,,No,,Hyderabad,0,
J1863,O5384,Completed,2025-07-30 08:00:00,2025-07-30 14:00:00,2025-07-30 13:20:00,Yes,,Chennai,0,
J1864,O5297,Completed,2025-07-22 04:00:00,2025-07-22 16:00:00,2025-07-22 15:34:00,Yes,J1795,Delhi,0,
J1865,O5232,In_Progress,2025-07-13 01:00:00,2025-07-13 08:00:00,,No,,Chennai,0,
J1866,O5486,Completed,2025-07-12 07:00:00,2025-07-12 16:00:00,2025-07-12 18:45:00,Yes,J1383,Delhi,1,Traffic
J1867,O5400,Completed,2025-07-17 04:00:00,2025-07-17 12:00:00,2025-07-17 14:48:00,No,,Mumbai,1,Dependency delay
J1868,O5462,Completed,2025-07-22 03:00:00,2025-07-22 09:00:00,2025-07-22 08:03:00,Yes,,Bengaluru,0,
J1869,O5016,In_Progress,2025-07-01 02:00:00,2025-07-01 14:00:00,,No,,Delhi,0,
J1870,O5418,In_Progress,2025-07-27 05:00:00,2025-07-27 13:00:00,,Yes,J1585,Chennai,0,
J1871,O5220,In_Progress,2025-07-18 06:00:00,2025-07-18 13:00:00,,Yes,,Mumbai,0,
J1872,O5201,Not_Started,2025-07-26 06:00:00,2025-07-26 13:00:00,,Yes,,Delhi,0,
J1873,O5199,Completed,2025-07-06 06:00:00,2025-07-06 14:00:00,2025-07-06 13:27:00,Yes,J1236,Hyderabad,0,
J1874,O5050,In_Progress,2025-07-26 02:00:00,2025-07-26 12:00:00,,Yes,J1590,Hyderabad,0,
J1875,O5401,In_Progress,2025-07-27 04:00:00,2025-07-27 16:00:00,,No,,Bengaluru,0,
J1876,O5485,Completed,2025-07-07 01:00:00,2025-07-07 07:00:00,2025-07-07 06:59:00,Yes,,Pune,0,
J1877,O5321,Completed,2025-07-05 00:00:00,2025-07-05 10:00:00,2025-07-05 12:19:00,Yes,,Chennai,1,Resource shortage
J1878,O5012,Completed,2025-07-24 02:00:00,2025-07-24 11:00:00,2025-07-24 10:20:00,Yes,,Hyderabad,0,
J1879,O5183,In_Progress,2025-07-08 03:00:00,2025-07-08 11:00:00,,Yes,J1860,Mumbai,0,
J1880,O5125,Not_Started,2025-07-25 06:00:00,2025-07-25 18:00:00,,No,J1052,Hyderabad,0,
J1881,O5140,Completed,2025-07-30 02:00:00,2025-07-30 13:00:00,2025-07-30 12:59:00,Yes,,Delhi,0,
J1882,O5296,In_Progress,2025-07-04 07:00:00,2025-07-04 17:00:00,,Yes,J1145,Delhi,0,
J1883,O5144,Completed,2025-07-29 02:00:00,2025-07-29 08:00:00,2025-07-29 07:56:00,Yes,,Pune,0,
J1884,O5185,Completed,2025-07-13 01:00:00,2025-07-13 10:00:00,2025-07-13 09:10:00,No,J1075,Mumbai,0,
J1885,O5249,In_Progress,2025-07-03 03:00:00,2025-07-03 14:00:00,,Yes,,Hyderabad,0,
J1886,O5455,In_Progress,2025-07-21 07:00:00,2025-07-21 19:00:00,,Yes,J1305,Pune,0,
J1887,O5005,In_Progress,2025-07-22 00:00:00,2025-07-22 06:00:00,,Yes,,Mumbai,0,
J1888,O5177,Completed,2025-07-20 08:00:00,2025-07-20 14:00:00,2025-07-20 13:50:00,Yes,,Bengaluru,0,
J1889,O5130,Not_Started,2025-07-07 00:00:00,2025-07-07 10:00:00,,Yes,J1524,Delhi,0,
J1890,O5389,Not_Started,2025-07-07 05:00:00,2025-07-07 11:00:00,,Yes,,Mumbai,0,
J1891,O5015,Completed,2025-07-05 03:00:00,2025-07-05 09:00:00,2025-07-05 08:14:00,Yes,,Pune,0,
J1892,O5064,Completed,2025-07-09 07:00:00,2025-07-09 14:00:00,2025-07-09 13:55:00,Yes,,Pune,0,
J1893,O5282,Completed,2025-07-10 07:00:00,2025-07-10 18:00:00,2025-07-10 17:09:00,Yes,,Hyderabad,0,
J1894,O5262,Not_Started,2025-07-30 03:00:00,2025-07-30 11:00:00,,No,J1703,Bengaluru,0,
J1895,O5433,In_Progress,2025-07-09 06:00:00,2025-07-09 12:00:00,,Yes,,Hyderabad,0,
J1896,O5392,Not_Started,2025-07-10 02:00:00,2025-07-10 14:00:00,,Yes,J1739,Chennai,0,
J1897,O5249,In_Progress,2025-07-29 07:00:00,2025-07-29 16:00:00,,No,,Bengaluru,0,
J1898,O5139,In_Progress,2025-07-20 01:00:00,2025-07-20 11:00:00,,Yes,,Pune,0,
J1899,O5102,Completed,2025-07-12 05:00:00,2025-07-12 16:00:00,2025-07-12 15:08:00,No,J1171,Chennai,0,
J1900,O5455,Completed,2025-07-31 08:00:00,2025-07-31 16:00:00,2025-07-31 18:30:00,Yes,J1846,Delhi,1,Traffic
J1901,O5449,In_Progress,2025-07-31 08:00:00,2025-07-31 16:00:00,,No,,Hyderabad,0,
J1902,O5058,In_Progress,2025-07-26 05:00:00,2025-07-26 14:00:00,,No,,Mumbai,0,
J1903,O5183,Completed,2025-07-03 03:00:00,2025-07-03 14:00:00,2025-07-03 15:35:00,Yes,J1321,Mumbai,1,Dependency delay
J1904,O5062,Completed,2025-07-11 00:00:00,2025-07-11 11:00:00,2025-07-11 10:39:00,Yes,J1581,Delhi,0,
J1905,O5407,Completed,2025-07-29 03:00:00,2025-07-29 13:00:00,2025-07-29 12:56:00,Yes,,Pune,0,
J1906,O5308,In_Progress,2025-07-17 03:00:00,2025-07-17 09:00:00,,Yes,,Mumbai,0,
J1907,O5366,Completed,2025-07-31 01:00:00,2025-07-31 11:00:00,2025-07-31 10:03:00,No,,Chennai,0,
J1908,O5349,Not_Started,2025-07-11 05:00:00,2025-07-11 12:00:00,,Yes,J1821,Bengaluru,0,
J1909,O5252,In_Progress,2025-07-02 04:00:00,2025-07-02 13:00:00,,Yes,J1463,Bengaluru,0,
J1910,O5087,Not_Started,2025-07-11 06:00:00,2025-07-11 13:00:00,,Yes,,Chennai,0,
J1911,O5145,Completed,2025-07-21 00:00:00,2025-07-21 09:00:00,2025-07-21 10:12:00,Yes,,Delhi,1,Equipment failure
J1912,O5206,In_Progress,2025-07-29 08:00:00,2025-07-29 18:00:00,,No,J1660,Delhi,0,
J1913,O5008,Completed,2025-07-16 01:00:00,2025-07-16 13:00:00,2025-07-16 12:09:00,Yes,,Delhi,0,
J1914,O5154,Not_Started,2025-07-11 05:00:00,2025-07-11 14:00:00,,No,J1793,Pune,0,
J1915,O5160,Not_Started,2025-07-20 00:00:00,2025-07-20 09:00:00,,Yes,J1465,Bengaluru,0,
J1916,O5252,In_Progress,2025-07-31 01:00:00,2025-07-31 13:00:00,,Yes,,Hyderabad,0,
J1917,O5316,Not_Started,2025-07-01 03:00:00,2025-07-01 09:00:00,,Yes,,Delhi,0,
J1918,O5071,Not_Started,2025-07-11 06:00:00,2025-07-11 13:00:00,,Yes,J1195,Delhi,0,
J1919,O5370,Not_Started,2025-07-27 08:00:00,2025-07-27 14:00:00,,Yes,,Pune,0,
J1920,O5444,Completed,2025-07-09 00:00:00,2025-07-09 06:00:00,2025-07-09 06:12:00,No,J1337,Delhi,1,Dependency delay
J1921,O5352,Completed,2025-07-26 06:00:00,2025-07-26 14:00:00,2025-07-26 16:58:00,No,,Chennai,1,Equipment failure
J1922,O5298,In_Progress,2025-07-04 02:00:00,2025-07-04 10:00:00,,No,,Bengaluru,0,
J1923,O5385,Not_Started,2025-07-29 06:00:00,2025-07-29 17:00:00,,No,,Chennai,0,
J1924,O5062,Not_Started,2025-07-17 03:00:00,2025-07-17 13:00:00,,Yes,,Chennai,0,
J1925,O5250,Completed,2025-07-11 07:00:00,2025-07-11 14:00:00,2025-07-11 13:55:00,No,J1303,Pune,0,
J1926,O5364,Completed,2025-07-12 08:00:00,2025-07-12 20:00:00,2025-07-12 19:05:00,Yes,J1662,Delhi,0,
J1927,O5376,In_Progress,2025-07-23 01:00:00,2025-07-23 07:00:00,,Yes,,Mumbai,0,
J1928,O5030,In_Progress,2025-07-01 03:00:00,2025-07-01 12:00:00,,Yes,,Mumbai,0,
J1929,O5096,Completed,2025-07-04 05:00:00,2025-07-04 12:00:00,2025-07-04 14:31:00,Yes,,Bengaluru,1,Power outage
J1930,O5160,Not_Started,2025-07-23 07:00:00,2025-07-23 18:00:00,,Yes,J1516,Pune,0,
J1931,O5054,Completed,2025-07-08 05:00:00,2025-07-08 14:00:00,2025-07-08 13:32:00,Yes,,Mumbai,0,
J1932,O5262,Completed,2025-07-25 06:00:00,2025-07-25 13:00:00,2025-07-25 13:17:00,Yes,,Mumbai,1,Dependency delay
J1933,O5351,Not_Started,2025-07-31 01:00:00,2025-07-31 08:00:00,,Yes,,Pune,0,
J1934,O5054,In_Progress,2025-07-04 03:00:00,2025-07-04 09:00:00,,Yes,,Hyderabad,0,
J1935,O5095,In_Progress,2025-07-01 07:00:00,2025-07-01 18:00:00,,No,,Pune,0,
J1936,O5180,Completed,2025-07-04 08:00:00,2025-07-04 14:00:00,2025-07-04 13:38:00,Yes,,Pune,0,
J1937,O5077,Not_Started,2025-07-17 06:00:00,2025-07-17 16:00:00,,Yes,,Bengaluru,0,
J1938,O5225,Completed,2025-07-12 01:00:00,2025-07-12 07:00:00,2025-07-12 09:46:00,Yes,,Pune,1,Traffic
J1939,O5216,Not_Started,2025-07-10 03:00:00,2025-07-10 12:00:00,,No,J1282,Mumbai,0,
J1940,O5271,In_Progress,2025-07-16 08:00:00,2025-07-16 17:00:00,,Yes,J1051,Chennai,0,
J1941,O5330,In_Progress,2025-07-31 01:00:00,2025-07-31 08:00:00,,Yes,J1916,Mumbai,0,
J1942,O5018,Not_Started,2025-07-09 03:00:00,2025-07-09 09:00:00,,Yes,,Chennai,0,
J1943,O5141,Completed,2025-07-29 06:00:00,2025-07-29 15:00:00,2025-07-29 14:35:00,No,J1751,Mumbai,0,
J1944,O5421,Completed,2025-07-09 07:00:00,2025-07-09 14:00:00,2025-07-09 13:50:00,Yes,,Hyderabad,0,
J1945,O5177,In_Progress,2025-07-10 04:00:00,2025-07-10 15:00:00,,Yes,J1189,Hyderabad,0,
J1946,O5257,Completed,2025-07-20 07:00:00,2025-07-20 18:00:00,2025-07-20 17:41:00,Yes,,Hyderabad,0,
J1947,O5352,Completed,2025-07-06 05:00:00,2025-07-06 16:00:00,2025-07-06 15:56:00,Yes,J1340,Mumbai,0,
J1948,O5460,Not_Started,2025-07-05 00:00:00,2025-07-05 11:00:00,,Yes,,Bengaluru,0,
J1949,O5171,In_Progress,2025-07-06 04:00:00,2025-07-06 10:00:00,,Yes,J1778,Delhi,0,
J1950,O5436,Completed,2025-07-20 05:00:00,2025-07-20 14:00:00,2025-07-20 13:23:00,Yes,J1894,Delhi,0,
J1951,O5126,In_Progress,2025-07-04 00:00:00,2025-07-04 12:00:00,,No,J1696,Bengaluru,0,
J1952,O5148,In_Progress,2025-07-17 08:00:00,2025-07-17 15:00:00,,Yes,,Mumbai,0,
J1953,O5396,Completed,2025-07-04 04:00:00,2025-07-04 16:00:00,2025-07-04 17:25:00,Yes,,Delhi,1,Traffic
J1954,O5179,Completed,2025-07-09 07:00:00,2025-07-09 15:00:00,2025-07-09 14:37:00,Yes,,Chennai,0,
J1955,O5423,Not_Started,2025-07-10 05:00:00,2025-07-10 15:00:00,,Yes,,Pune,0,
J1956,O5438,In_Progress,2025-07-16 01:00:00,2025-07-16 09:00:00,,Yes,,Chennai,0,
J1957,O5372,Completed,2025-07-01 02:00:00,2025-07-01 11:00:00,2025-07-01 11:56:00,Yes,,Hyderabad,1,Equipment failure
J1958,O5015,Not_Started,2025-07-19 06:00:00,2025-07-19 14:00:00,,Yes,J1091,Mumbai,0,
J1959,O5099,In_Progress,2025-07-21 01:00:00,2025-07-21 09:00:00,,Yes,,Bengaluru,0,
J1960,O5347,Completed,2025-07-29 07:00:00,2025-07-29 17:00:00,2025-07-29 17:44:00,Yes,,Chennai,1,Dependency delay
J1961,O5178,Not_Started,2025-07-13 06:00:00,2025-07-13 14:00:00,,Yes,,Pune,0,
J1962,O5021,Completed,2025-07-17 05:00:00,2025-07-17 17:00:00,2025-07-17 19:36:00,No,,Chennai,1,Resource shortage
J1963,O5232,In_Progress,2025-07-31 05:00:00,2025-07-31 13:00:00,,Yes,J1008,Chennai,0,
J1964,O5255,Completed,2025-07-05 07:00:00,2025-07-05 18:00:00,2025-07-05 17:51:00,Yes,,Hyderabad,0,
J1965,O5148,Completed,2025-07-18 02:00:00,2025-07-18 10:00:00,2025-07-18 12:04:00,Yes,J1301,Chennai,1,Dependency delay
J1966,O5007,Completed,2025-07-02 03:00:00,2025-07-02 11:00:00,2025-07-02 10:08:00,Yes,,Bengaluru,0,
J1967,O5027,Completed,2025-07-10 00:00:00,2025-07-10 09:00:00,2025-07-10 08:38:00,No,,Bengaluru,0,
J1968,O5000,Completed,2025-07-09 02:00:00,2025-07-09 10:00:00,2025-07-09 09:04:00,No,J1879,Delhi,0,
J1969,O5257,Not_Started,2025-07-31 08:00:00,2025-07-31 15:00:00,,Yes,,Hyderabad,0,
J1970,O5365,In_Progress,2025-07-05 03:00:00,2025-07-05 12:00:00,,Yes,,Pune,0,
J1971,O5041,Completed,2025-07-08 00:00:00,2025-07-08 09:00:00,2025-07-08 08:01:00,Yes,,Pune,0,
J1972,O5415,In_Progress,2025-07-21 06:00:00,2025-07-21 15:00:00,,No,,Hyderabad,0,
J1973,O5462,In_Progress,2025-07-29 04:00:00,2025-07-29 12:00:00,,Yes,,Delhi,0,
J1974,O5088,In_Progress,2025-07-14 05:00:00,2025-07-14 17:00:00,,No,,Chennai,0,
J1975,O5349,Completed,2025-07-09 02:00:00,2025-07-09 11:00:00,2025-07-09 10:25:00,No,J1312,Mumbai,0,
J1976,O5043,In_Progress,2025-07-19 07:00:00,2025-07-19 17:00:00,,Yes,J1801,Pune,0,
J1977,O5448,Completed,2025-07-04 02:00:00,2025-07-04 12:00:00,2025-07-04 11:32:00,Yes,,Bengaluru,0,
J1978,O5257,Completed,2025-07-23 05:00:00,2025-07-23 14:00:00,2025-07-23 13:38:00,Yes,,Hyderabad,0,
J1979,O5215,Completed,2025-07-15 00:00:00,2025-07-15 10:00:00,2025-07-15 09:59:00,Yes,,Bengaluru,0,
J1980,O5215,Not_Started,2025-07-25 02:00:00,2025-07-25 12:00:00,,Yes,,Delhi,0,
J1981,O5402,Completed,2025-07-19 08:00:00,2025-07-19 16:00:00,2025-07-19 15:52:00,Yes,,Mumbai,0,
J1982,O5460,In_Progress,2025-07-29 04:00:00,2025-07-29 10:00:00,,Yes,,Chennai,0,
J1983,O5201,Not_Started,2025-07-13 00:00:00,2025-07-13 09:00:00,,Yes,,Mumbai,0,
J1984,O5447,Completed,2025-07-15 00:00:00,2025-07-15 06:00:00,2025-07-15 06:14:00,Yes,,Chennai,1,Dependency delay
J1985,O5332,Completed,2025-07-11 01:00:00,2025-07-11 13:00:00,2025-07-11 12:42:00,Yes,,Delhi,0,
J1986,O5353,Completed,2025-07-28 00:00:00,2025-07-28 06:00:00,2025-07-28 05:13:00,No,,Pune,0,
J1987,O5261,In_Progress,2025-07-23 00:00:00,2025-07-23 11:00:00,,Yes,J1147,Hyderabad,0,
J1988,O5287,Completed,2025-07-31 07:00:00,2025-07-31 14:00:00,2025-07-31 13:46:00,Yes,,Hyderabad,0,
J1989,O5327,In_Progress,2025-07-10 04:00:00,2025-07-10 15:00:00,,Yes,,Mumbai,0,
J1990,O5003,Not_Started,2025-07-20 03:00:00,2025-07-20 09:00:00,,Yes,J1156,Bengaluru,0,
J1991,O5309,Not_Started,2025-07-17 01:00:00,2025-07-17 08:00:00,,Yes,J1485,Delhi,0,
J1992,O5012,Completed,2025-07-15 06:00:00,2025-07-15 12:00:00,2025-07-15 12:31:00,Yes,,Chennai,1,Dependency delay
J1993,O5094,Completed,2025-07-27 08:00:00,2025-07-27 16:00:00,2025-07-27 15:08:00,Yes,,Mumbai,0,
J1994,O5224,Completed,2025-07-20 01:00:00,2025-07-20 10:00:00,2025-07-20 09:51:00,Yes,,Hyderabad,0,
J1995,O5094,Completed,2025-07-27 03:00:00,2025-07-27 10:00:00,2025-07-27 09:28:00,Yes,,Mumbai,0,
J1996,O5279,In_Progress,2025-07-16 07:00:00,2025-07-16 15:00:00,,Yes,J1102,Mumbai,0,
J1997,O5491,Not_Started,2025-07-16 05:00:00,2025-07-16 16:00:00,,No,J1395,Chennai,0,
J1998,O5357,Not_Started,2025-07-15 06:00:00,2025-07-15 18:00:00,,Yes,,Delhi,0,
J1999,O5014,Completed,2025-07-15 01:00:00,2025-07-15 11:00:00,2025-07-15 10:36:00,Yes,J1310,Pune,0,
J2000,O5017,In_Progress,2025-07-21 07:00:00,2025-07-21 13:00:00,,No,,Hyderabad,0,
J2001,O5181,In_Progress,2025-07-15 07:00:00,2025-07-15 15:00:00,,No,J1162,Mumbai,0,
J2002,O5183,Not_Started,2025-07-28 08:00:00,2025-07-28 15:00:00,,Yes,,Chennai,0,
J2003,O5361,Completed,2025-07-13 08:00:00,2025-07-13 14:00:00,2025-07-13 14:44:00,Yes,,Chennai,1,Equipment failure
J2004,O5368,Not_Started,2025-07-11 07:00:00,2025-07-11 18:00:00,,Yes,,Chennai,0,
J2005,O5071,Completed,2025-07-26 04:00:00,2025-07-26 13:00:00,2025-07-26 12:56:00,Yes,,Pune,0,
J2006,O5330,In_Progress,2025-07-13 07:00:00,2025-07-13 17:00:00,,Yes,,Bengaluru,0,
J2007,O5294,In_Progress,2025-07-30 08:00:00,2025-07-30 20:00:00,,Yes,,Hyderabad,0,
J2008,O5132,Completed,2025-07-23 05:00:00,2025-07-23 15:00:00,2025-07-23 14:23:00,Yes,,Mumbai,0,
